,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,charges_range,Product_Category_Grade,Selling_Price,test_or_train
2715,28.0,212.0,1.0,2.0,0.0,19.0,0.0,101.0,14.0,3560.0,5173.0,0.0,8.0,4473.162639,1.0
2716,32.0,189.0,1.0,7.0,0.0,23.0,0.0,159.0,10.0,1208.0,3696.0,0.5,28.0,2566.018875,1.0
2717,31.0,116.0,0.0,3.0,2.0,77.0,0.0,381.0,14.0,1125.0,3923.0,2.0,14.0,2879.4447,1.0
2718,46.0,158.0,0.0,3.0,3.0,32.0,1.0,391.0,11.0,3662.0,15447.0,2.0,15.0,1489.6679960000001,1.0
2719,7.0,195.0,1.0,3.0,0.0,1.0,1.0,353.0,12.0,5041.0,7160.0,2.0,12.0,969.0260877000001,1.0
2720,13.0,232.0,1.0,7.0,2.0,66.0,0.0,126.0,3.0,4819.0,7190.0,0.0,30.0,6070.977,1.0
2721,30.0,158.0,1.0,7.0,3.0,34.0,0.0,157.0,2.0,3511.0,12674.0,0.0,31.0,8230.4922,1.0
2722,19.0,180.0,1.0,1.0,0.0,96.0,0.0,241.0,15.0,3278.0,5351.0,1.0,4.0,4496.277632,1.0
2723,18.0,242.0,1.0,4.0,0.0,86.0,0.0,244.5,10.0,6200.0,8538.0,1.0,16.0,7543.161472,1.0
2724,40.0,189.0,0.0,1.0,0.0,54.0,0.0,280.0,15.0,4697.0,6515.0,1.0,4.0,5856.685775999999,1.0
2725,37.0,40.0,1.0,0.0,0.0,85.0,1.0,347.0,16.0,2832.0,3909.0,2.0,0.0,550.3920576,1.0
2726,4.0,189.0,1.0,7.0,0.0,10.0,0.0,115.0,8.0,5283.0,7954.0,0.0,28.0,6738.116120999999,1.0
2727,47.0,10.0,0.0,4.0,3.0,46.0,0.0,207.0,13.0,377.0,1358.0,0.5,19.0,1089.611568,1.0
2728,26.0,195.0,1.0,0.0,0.0,39.0,0.0,279.0,13.0,4068.0,5330.0,1.0,0.0,4971.649725,1.0
2729,36.0,158.0,0.0,3.0,3.0,16.0,1.0,384.0,15.0,2911.0,11380.0,2.0,15.0,1130.919897,1.0
2730,18.0,144.0,1.0,5.0,0.0,86.0,0.0,284.0,14.0,1882.0,3097.0,1.0,20.0,2737.0013440000002,1.0
2731,42.0,261.0,0.0,9.0,2.0,32.0,0.0,536.0,9.0,3150.0,5495.0,3.0,38.0,4850.234025,1.0
2732,49.0,40.0,0.0,2.0,0.0,73.0,0.0,134.0,7.0,6097.0,8363.0,0.0,8.0,7295.3694,1.0
2733,12.0,137.0,0.0,4.0,2.0,33.0,0.0,277.0,15.0,1701.0,4957.0,1.0,18.0,3601.962525,1.0
2734,40.0,25.0,1.0,7.0,0.0,44.0,0.0,124.0,2.0,2430.0,3425.0,0.0,28.0,3032.556624,1.0
2735,2.0,194.0,0.0,5.0,0.0,87.0,1.0,203.0,13.0,5188.0,7227.0,1.0,20.0,948.9213888,1.0
2736,14.0,6.0,1.0,1.0,0.0,57.0,0.0,284.0,16.0,1887.0,5376.0,1.0,4.0,3896.2136159999995,1.0
2737,2.0,223.0,0.0,8.0,0.0,10.0,0.0,226.0,6.0,2910.0,4600.0,1.0,32.0,3982.851675,1.0
2738,39.0,232.0,1.0,1.0,2.0,82.0,0.0,203.0,14.0,7468.0,10938.0,1.0,6.0,9283.248128,1.0
2739,2.0,16.0,0.0,9.0,0.0,76.0,1.0,598.0,7.0,1260.0,1727.0,3.0,36.0,310.743675,1.0
2740,27.0,77.0,1.0,2.0,0.0,35.0,0.0,163.0,11.0,4141.0,6714.0,0.0,8.0,5582.478825,1.0
2741,23.0,116.0,1.0,4.0,2.0,62.0,0.0,203.0,11.0,2499.0,10303.0,1.0,18.0,6544.9296,1.0
2742,39.0,123.0,1.0,5.0,0.0,8.0,1.0,345.0,12.0,5013.0,7131.0,2.0,20.0,963.5471357000001,1.0
2743,21.0,238.0,1.0,4.0,2.0,32.0,0.0,258.0,10.0,1001.0,3035.0,1.0,18.0,2272.32495,1.0
2744,35.0,76.0,0.0,9.0,0.0,92.0,0.0,581.0,10.0,3837.0,5485.0,3.0,36.0,5171.108096,1.0
2745,37.0,222.0,1.0,4.0,0.0,20.0,0.0,289.0,14.0,1555.0,2288.0,1.0,16.0,2163.393225,1.0
2746,0.0,222.0,1.0,6.0,0.0,87.0,0.0,130.0,5.0,4120.0,5703.0,0.0,24.0,4971.326975999999,1.0
2747,8.0,224.0,0.0,5.0,0.0,9.0,1.0,304.0,5.0,5354.0,6661.0,2.0,20.0,947.0802825,1.0
2748,39.0,54.0,1.0,7.0,1.0,72.0,1.0,189.0,6.0,4877.0,7095.0,0.0,29.0,917.520615,1.0
2749,31.0,76.0,0.0,7.0,0.0,94.0,0.0,124.0,4.0,5891.0,9354.0,0.0,28.0,7637.95648,1.0
2750,14.0,262.0,1.0,0.0,2.0,3.0,0.0,297.0,7.0,646.0,4786.0,1.0,2.0,3014.5985100000003,1.0
2751,6.0,177.0,1.0,2.0,0.0,15.0,0.0,140.0,17.0,2691.0,7729.0,0.0,8.0,5358.324114,1.0
2752,28.0,116.0,1.0,4.0,2.0,3.0,0.0,282.0,17.0,4819.0,11778.0,1.0,18.0,8593.750539,1.0
2753,4.0,0.0,1.0,4.0,0.0,80.0,0.0,258.0,17.0,4953.0,11110.0,1.0,16.0,8116.329125,1.0
2754,32.0,224.0,1.0,1.0,0.0,11.0,0.0,283.0,17.0,3148.0,4592.0,1.0,4.0,4159.164042,1.0
2755,43.0,67.0,1.0,9.0,0.0,62.0,0.0,609.0,15.0,3563.0,10104.0,3.0,36.0,7378.2225,1.0
2756,47.0,222.0,0.0,5.0,0.0,6.0,1.0,225.0,5.0,2941.0,5964.0,1.0,20.0,701.8893041,1.0
2757,21.0,193.0,1.0,0.0,0.0,63.0,1.0,310.0,6.0,1361.0,6216.0,2.0,0.0,608.964345,1.0
2758,21.0,143.0,0.0,1.0,2.0,65.0,0.0,228.0,14.0,3397.0,4901.0,1.0,6.0,4338.9819,1.0
2759,6.0,261.0,1.0,5.0,2.0,78.0,1.0,237.0,9.0,2359.0,5605.0,1.0,22.0,627.05313,1.0
2760,5.0,123.0,0.0,2.0,0.0,31.0,1.0,100.0,7.0,5642.0,7051.0,0.0,8.0,965.2218975,1.0
2761,30.0,144.0,1.0,7.0,0.0,86.0,0.0,116.0,2.0,1965.0,3592.0,0.0,28.0,2853.3711359999998,1.0
2762,44.0,46.0,0.0,4.0,0.0,64.0,0.0,237.0,17.0,6006.0,8257.0,1.0,16.0,7350.3738,1.0
2763,14.0,144.0,1.0,8.0,0.0,30.0,0.0,218.0,9.0,2586.0,5398.0,1.0,32.0,4203.056025,1.0
2764,43.0,183.0,1.0,6.0,2.0,3.0,0.0,109.0,8.0,4407.0,6382.0,0.0,26.0,5507.269218,1.0
2765,50.0,212.0,1.0,8.0,0.0,90.0,0.0,251.0,2.0,3605.0,4590.0,1.0,32.0,4286.689792,1.0
2766,16.0,123.0,0.0,9.0,0.0,95.0,1.0,582.0,9.0,4372.0,6867.0,3.0,36.0,917.5778303999999,1.0
2767,26.0,57.0,0.0,4.0,0.0,63.0,0.0,201.0,16.0,2611.0,5293.0,1.0,16.0,4117.7268,1.0
2768,7.0,177.0,0.0,8.0,0.0,99.0,0.0,213.0,2.0,2788.0,9149.0,1.0,32.0,6093.659264,1.0
2769,33.0,177.0,0.0,9.0,0.0,93.0,0.0,643.0,11.0,2468.0,7593.0,3.0,36.0,5597.251968,1.0
2770,20.0,116.0,0.0,4.0,2.0,59.0,0.0,266.0,13.0,1844.0,4998.0,1.0,18.0,3667.8247200000005,1.0
2771,31.0,250.0,1.0,2.0,1.0,91.0,0.0,109.0,14.0,4560.0,9507.0,0.0,9.0,7049.356159999999,1.0
2772,14.0,137.0,1.0,5.0,2.0,2.0,0.0,243.0,5.0,2409.0,5309.0,1.0,22.0,4103.519607,1.0
2773,38.0,0.0,1.0,7.0,0.0,40.0,0.0,136.0,10.0,8888.0,11775.0,0.0,28.0,10242.07883,1.0
2774,15.0,224.0,0.0,8.0,1.0,1.0,0.0,242.0,1.0,3043.0,4452.0,1.0,33.0,3989.4710130000003,1.0
2775,9.0,141.0,1.0,3.0,0.0,89.0,0.0,356.0,11.0,809.0,4999.0,2.0,12.0,3216.200064,1.0
2776,1.0,144.0,1.0,1.0,0.0,90.0,0.0,284.0,16.0,1461.0,2428.0,1.0,4.0,2199.474816,1.0
2777,20.0,1.0,1.0,2.0,0.0,15.0,0.0,150.0,5.0,1413.0,4309.0,0.0,8.0,3012.128757,1.0
2778,40.0,183.0,1.0,3.0,2.0,11.0,0.0,361.0,12.0,4665.0,6554.0,2.0,14.0,5976.632277000001,1.0
2779,43.0,148.0,0.0,6.0,1.0,97.0,0.0,104.0,8.0,5660.0,9617.0,0.0,25.0,7637.030016,1.0
2780,13.0,144.0,0.0,2.0,0.0,20.0,0.0,143.0,9.0,2237.0,3607.0,0.0,8.0,2998.608325,1.0
2781,45.0,123.0,1.0,0.0,0.0,43.0,0.0,337.0,15.0,6140.0,8403.0,2.0,0.0,7570.645776,1.0
2782,41.0,191.0,0.0,9.0,0.0,28.0,0.0,578.0,7.0,3564.0,5397.0,3.0,36.0,5048.9859,1.0
2783,0.0,84.0,0.0,6.0,0.0,82.0,0.0,109.0,6.0,11072.0,14431.0,0.0,24.0,12682.84864,1.0
2784,8.0,194.0,0.0,8.0,0.0,14.0,0.0,361.5,4.0,5290.0,6764.0,2.0,32.0,6322.777659,1.0
2785,45.0,223.0,0.0,0.0,0.0,22.0,0.0,348.0,10.0,2570.0,4747.0,2.0,0.0,4000.1346,1.0
2786,11.0,222.0,1.0,5.0,0.0,33.0,0.0,317.0,10.0,1217.0,2234.0,2.0,20.0,2039.119425,1.0
2787,29.0,82.0,0.0,1.0,0.0,55.0,1.0,239.0,17.0,2614.0,6954.0,1.0,4.0,749.8396152,1.0
2788,21.0,196.0,0.0,0.0,0.0,23.0,0.0,312.0,13.0,4525.0,6177.0,2.0,0.0,5655.7851,1.0
2789,12.0,185.0,0.0,3.0,0.0,14.0,0.0,379.0,13.0,4607.0,5712.0,2.0,12.0,5544.655479,1.0
2790,20.0,141.0,0.0,4.0,0.0,64.0,0.0,295.0,10.0,1794.0,7068.0,1.0,16.0,4683.1257,1.0
2791,27.0,116.0,0.0,6.0,2.0,83.0,0.0,131.0,8.0,1380.0,4784.0,0.0,26.0,3169.1672320000002,1.0
2792,46.0,212.0,0.0,4.0,0.0,56.0,0.0,257.0,13.0,4027.0,5265.0,1.0,16.0,4877.622144,1.0
2793,8.0,116.0,1.0,5.0,2.0,92.0,0.0,283.0,10.0,2237.0,5253.0,1.0,22.0,3973.6829439999997,1.0
2794,17.0,50.0,1.0,5.0,0.0,35.0,0.0,235.0,6.0,1206.0,1756.0,1.0,20.0,1712.597775,1.0
2795,33.0,46.0,1.0,7.0,0.0,53.0,0.0,120.0,1.0,6840.0,9844.0,0.0,28.0,8408.667888,1.0
2796,12.0,189.0,1.0,7.0,0.0,34.0,0.0,124.0,7.0,2932.0,4246.0,0.0,28.0,3706.221225,1.0
2797,47.0,14.0,0.0,7.0,0.0,84.0,0.0,129.0,11.0,1830.0,4241.0,0.0,28.0,3122.2231039999997,1.0
2798,16.0,195.0,1.0,5.0,0.0,87.0,0.0,256.0,14.0,3603.0,4926.0,1.0,20.0,4461.288832,1.0
2799,45.0,194.0,1.0,2.0,0.0,55.0,0.0,106.0,6.0,5916.0,8049.0,0.0,8.0,7053.536592,1.0
2800,25.0,183.0,1.0,0.0,2.0,67.0,1.0,260.0,7.0,6063.0,8401.0,1.0,2.0,1113.31341,1.0
2801,26.0,116.0,1.0,9.0,2.0,82.0,0.0,634.0,16.0,1531.0,6755.0,3.0,38.0,4714.745728,1.0
2802,32.0,212.0,1.0,1.0,0.0,72.0,0.0,222.0,17.0,4872.0,6794.0,1.0,4.0,6004.2708,1.0
2803,5.0,144.0,0.0,6.0,0.0,73.0,0.0,143.0,6.0,2394.0,4301.0,0.0,24.0,3457.5849,1.0
2804,0.0,221.0,1.0,6.0,2.0,9.0,1.0,110.0,7.0,387.0,580.0,0.0,26.0,89.0670924,1.0
2805,7.0,238.0,0.0,5.0,2.0,27.0,0.0,255.0,6.0,787.0,5914.0,1.0,22.0,3598.491225,1.0
2806,41.0,126.0,1.0,0.0,0.0,11.0,0.0,349.0,10.0,1931.0,9538.0,2.0,0.0,6088.621077000001,1.0
2807,18.0,195.0,1.0,3.0,0.0,53.0,0.0,375.0,9.0,5023.0,6570.0,2.0,12.0,6141.78936,1.0
2808,29.0,224.0,0.0,3.0,0.0,72.0,0.0,381.0,17.0,4470.0,5833.0,2.0,12.0,5485.8474,1.0
2809,1.0,182.0,0.0,3.0,1.0,59.0,0.0,361.0,12.0,7363.0,10107.0,2.0,13.0,9048.198528,1.0
2810,38.0,94.0,0.0,6.0,0.0,91.0,0.0,122.0,7.0,3785.0,7632.0,0.0,24.0,5750.4832,1.0
2811,13.0,50.0,0.0,6.0,0.0,8.0,0.0,131.0,5.0,1850.0,2286.0,0.0,24.0,2199.809997,1.0
2812,24.0,195.0,1.0,7.0,0.0,16.0,0.0,187.0,3.0,2764.0,3732.0,0.0,28.0,3435.626403,1.0
2813,30.0,212.0,1.0,8.0,0.0,27.0,0.0,297.0,4.0,3753.0,5703.0,1.0,32.0,5014.322775,1.0
2814,30.0,185.0,0.0,9.0,0.0,97.0,0.0,512.0,8.0,10164.0,14546.0,3.0,36.0,12691.45293,1.0
2815,16.0,222.0,1.0,6.0,0.0,45.0,0.0,142.0,5.0,1164.0,3463.0,0.0,24.0,2440.9373760000003,1.0
2816,21.0,181.0,1.0,6.0,0.0,67.0,0.0,148.0,5.0,4338.0,5781.0,0.0,24.0,5157.9297,1.0
2817,24.0,54.0,1.0,3.0,1.0,75.0,1.0,371.0,16.0,5795.0,8388.0,2.0,13.0,1109.866725,1.0
2818,15.0,197.0,1.0,5.0,0.0,43.0,0.0,229.0,13.0,1546.0,3306.0,1.0,20.0,2641.13784,1.0
2819,27.0,40.0,1.0,1.0,0.0,64.0,0.0,226.0,16.0,3295.0,4951.0,1.0,4.0,4312.044,1.0
2820,22.0,240.0,1.0,6.0,0.0,14.0,1.0,100.0,5.0,6848.0,9124.0,0.0,24.0,1213.37715,1.0
2821,49.0,116.0,1.0,7.0,1.0,74.0,0.0,160.0,6.0,2194.0,3106.0,0.0,29.0,2783.4741,1.0
2822,10.0,223.0,0.0,7.0,0.0,11.0,0.0,197.0,4.0,2004.0,4636.0,0.0,28.0,3517.978167,1.0
2823,49.0,195.0,0.0,7.0,0.0,68.0,0.0,129.0,2.0,5240.0,7120.0,0.0,28.0,6247.1376,1.0
2824,47.0,41.0,1.0,2.0,0.0,68.0,0.0,102.0,6.0,4117.0,5834.0,0.0,8.0,5029.6851,1.0
2825,24.0,45.0,1.0,6.0,2.0,22.0,0.0,102.0,7.0,1121.0,1942.0,0.0,26.0,1630.483575,1.0
2826,25.0,181.0,1.0,7.0,0.0,29.0,0.0,188.0,9.0,7509.0,10562.0,0.0,28.0,9208.550925,1.0
2827,34.0,232.0,0.0,5.0,2.0,37.0,0.0,322.0,5.0,2385.0,3762.0,2.0,22.0,3388.5474,1.0
2828,21.0,6.0,0.0,0.0,0.0,64.0,0.0,264.0,12.0,1973.0,3661.0,1.0,0.0,3052.9818,1.0
2829,8.0,187.0,1.0,5.0,0.0,28.0,0.0,333.0,13.0,3116.0,5189.0,2.0,20.0,4479.67275,1.0
2830,12.0,256.0,0.0,0.0,3.0,99.0,0.0,284.0,13.0,698.0,2444.0,1.0,3.0,1830.2986239999998,1.0
2831,43.0,224.0,0.0,3.0,1.0,11.0,0.0,396.0,11.0,3197.0,4506.0,2.0,13.0,4251.314826,1.0
2832,19.0,175.0,0.0,2.0,2.0,24.0,0.0,142.0,15.0,3132.0,7376.0,0.0,10.0,5390.3703,1.0
2833,35.0,40.0,1.0,5.0,0.0,27.0,1.0,243.0,5.0,3346.0,4114.0,1.0,20.0,594.7384275000001,1.0
2834,40.0,5.0,1.0,6.0,0.0,93.0,0.0,133.0,6.0,10095.0,18439.0,0.0,24.0,14201.07674,1.0
2835,39.0,195.0,1.0,8.0,0.0,44.0,0.0,247.0,6.0,4897.0,6324.0,1.0,32.0,5823.360432,1.0
2836,7.0,194.0,1.0,3.0,0.0,10.0,0.0,388.0,16.0,9132.0,11832.0,2.0,12.0,10885.68132,1.0
2837,29.0,123.0,1.0,5.0,0.0,81.0,1.0,349.0,7.0,7447.0,10708.0,2.0,20.0,1394.552544,1.0
2838,15.0,224.0,1.0,4.0,1.0,46.0,0.0,267.0,15.0,2903.0,4304.0,1.0,17.0,3851.461872,1.0
2839,0.0,5.0,1.0,0.0,1.0,28.0,0.0,311.0,16.0,10318.0,14558.0,2.0,1.0,12736.97775,1.0
2840,5.0,222.0,1.0,3.0,0.0,6.0,0.0,381.0,12.0,3311.0,6051.0,2.0,12.0,5067.113238,1.0
2841,7.0,22.0,1.0,0.0,0.0,26.0,0.0,288.0,12.0,984.0,2899.0,1.0,0.0,2226.250425,1.0
2842,14.0,116.0,1.0,3.0,2.0,75.0,0.0,350.0,14.0,996.0,1797.0,2.0,14.0,1730.9754,1.0
2843,39.0,141.0,0.0,9.0,0.0,15.0,1.0,605.0,15.0,2490.0,3519.0,3.0,36.0,542.0472899,1.0
2844,5.0,144.0,1.0,4.0,0.0,86.0,0.0,272.0,12.0,1321.0,2899.0,1.0,16.0,2350.192768,1.0
2845,13.0,109.0,0.0,8.0,0.0,29.0,0.0,204.0,1.0,4668.0,8695.0,1.0,32.0,6868.954575,1.0
2846,49.0,95.0,1.0,3.0,0.0,55.0,0.0,372.0,16.0,1882.0,2772.0,2.0,12.0,2685.4225920000003,1.0
2847,48.0,76.0,0.0,3.0,0.0,47.0,0.0,390.0,16.0,3702.0,6337.0,2.0,12.0,5382.857808,1.0
2848,1.0,51.0,1.0,6.0,0.0,24.0,0.0,107.0,8.0,6735.0,9567.0,0.0,24.0,8243.8587,1.0
2849,10.0,261.0,1.0,7.0,1.0,66.0,0.0,152.0,2.0,2204.0,5338.0,0.0,29.0,3884.5125,1.0
2850,21.0,87.0,1.0,9.0,0.0,18.0,0.0,523.0,6.0,2877.0,3930.0,3.0,36.0,3928.1471460000002,1.0
2851,8.0,214.0,0.0,0.0,2.0,96.0,0.0,269.0,15.0,2348.0,3332.0,1.0,2.0,3068.429056,1.0
2852,1.0,266.0,0.0,2.0,0.0,82.0,0.0,136.0,6.0,1031.0,2528.0,0.0,8.0,1888.9713920000002,1.0
2853,38.0,247.0,1.0,7.0,2.0,6.0,0.0,161.0,3.0,5329.0,13661.0,0.0,30.0,9657.884115,1.0
2854,32.0,194.0,0.0,4.0,0.0,94.0,0.0,270.0,14.0,5256.0,7843.0,1.0,16.0,6730.337151999999,1.0
2855,4.0,14.0,0.0,5.0,0.0,71.0,0.0,227.0,11.5,846.0,5716.0,1.0,20.0,3475.5138,1.0
2856,26.0,143.0,1.0,3.0,2.0,46.0,1.0,353.0,13.0,1226.0,4275.0,2.0,14.0,463.07920319999994,1.0
2857,49.0,4.0,0.0,7.0,0.0,100.0,1.0,152.0,8.0,1163.0,1804.0,0.0,28.0,239.9796713,1.0
2858,10.0,54.0,0.0,9.0,1.0,17.0,0.0,545.0,5.0,3947.0,5695.0,3.0,37.0,5367.873159000001,1.0
2859,25.0,50.0,1.0,0.0,0.0,37.0,0.0,290.0,7.0,1300.0,1959.0,1.0,0.0,1915.8384,1.0
2860,34.0,134.0,0.0,8.0,0.0,50.0,0.0,217.0,7.0,9574.0,13582.0,1.0,32.0,11727.560159999999,1.0
2861,21.0,232.0,1.0,9.0,2.0,23.0,0.0,522.0,8.0,5043.0,7421.0,3.0,38.0,6742.092525,1.0
2862,48.0,158.0,0.0,6.0,3.0,98.0,0.0,147.0,8.0,1784.0,18690.0,0.0,27.0,10242.542459999999,1.0
2863,38.0,261.0,1.0,8.0,2.0,22.0,0.0,205.0,4.0,4424.0,6280.0,1.0,34.0,5545.24215,1.0
2864,29.0,40.0,0.0,3.0,0.0,85.0,0.0,378.0,16.0,2911.0,4407.0,2.0,12.0,3984.6329600000004,1.0
2865,8.0,223.0,0.0,0.0,0.0,44.0,0.0,307.0,11.0,3296.0,6911.0,2.0,0.0,5381.446896,1.0
2866,30.0,144.0,1.0,0.0,0.0,72.0,0.0,277.0,7.0,2846.0,3892.0,1.0,0.0,3611.8764,1.0
2867,25.0,145.0,1.0,9.0,1.0,61.0,0.0,498.0,9.0,2277.0,3549.0,3.0,37.0,3379.4838,1.0
2868,34.0,116.0,0.0,4.0,2.0,91.0,0.0,280.0,17.0,2352.0,7948.0,1.0,18.0,5360.441856,1.0
2869,4.0,15.0,0.0,3.0,0.0,22.0,0.0,386.0,11.5,1756.0,4078.0,2.0,12.0,3298.8123,1.0
2870,2.0,195.0,0.0,0.0,0.0,76.0,0.0,279.0,14.0,5324.0,7610.0,1.0,0.0,6687.4995,1.0
2871,37.0,201.0,0.0,4.0,0.0,49.0,1.0,208.0,15.0,7434.0,9630.0,1.0,16.0,1304.517312,1.0
2872,2.0,93.0,1.0,6.0,0.0,38.0,0.0,127.0,6.0,8142.0,18433.0,0.0,24.0,13388.91383,1.0
2873,40.0,14.0,0.0,2.0,0.0,28.0,0.0,167.0,12.0,1664.0,5887.0,0.0,8.0,3937.162425,1.0
2874,14.0,36.0,1.0,7.0,3.0,30.0,0.0,106.0,5.0,1738.0,2547.0,0.0,31.0,2243.946075,1.0
2875,13.0,194.0,0.0,7.0,0.0,45.0,0.0,132.0,3.0,8336.0,10307.0,0.0,28.0,9395.77968,1.0
2876,17.0,163.0,0.0,1.0,2.0,61.0,0.0,251.0,13.0,7374.0,9390.0,1.0,6.0,8557.461,1.0
2877,4.0,168.0,1.0,0.0,3.0,46.0,0.0,268.0,17.0,5177.0,9443.0,1.0,3.0,7541.851248000001,1.0
2878,47.0,172.0,0.0,2.0,0.0,86.0,0.0,155.0,13.0,3468.0,5100.0,0.0,8.0,4380.568192,1.0
2879,33.0,111.0,1.0,9.0,0.0,13.0,0.0,509.0,15.0,4540.0,9020.0,3.0,36.0,7298.4400829999995,1.0
2880,26.0,57.0,1.0,1.0,0.0,35.0,1.0,252.0,17.0,5088.0,7282.0,1.0,4.0,964.7086837999999,1.0
2881,22.0,250.0,1.0,7.0,0.0,4.0,0.0,103.0,9.0,1612.0,11713.0,0.0,28.0,6770.82285,1.0
2882,48.0,40.0,0.0,3.0,0.0,13.0,0.0,396.0,13.0,3138.0,4252.0,2.0,12.0,4095.39042,1.0
2883,41.0,20.0,1.0,9.0,2.0,79.0,0.0,546.0,6.0,1108.0,2715.0,3.0,38.0,2434.0635,1.0
2884,9.0,183.0,1.0,1.0,0.0,40.0,0.0,210.0,13.0,4619.0,6507.0,1.0,4.0,5650.174825,1.0
2885,44.0,158.0,0.0,2.0,3.0,100.0,0.0,172.0,9.0,3283.0,7688.0,0.0,11.0,5535.0351,1.0
2886,34.0,116.0,0.0,8.0,2.0,84.0,0.0,227.0,8.0,6731.0,10180.0,1.0,34.0,8564.134656,1.0
2887,21.0,6.0,1.0,9.0,0.0,2.0,0.0,528.0,5.0,1974.0,6913.0,3.0,36.0,4973.222628,1.0
2888,7.0,265.0,1.0,8.0,0.0,89.0,0.0,284.0,8.0,1211.0,8167.0,1.0,32.0,4905.0848,1.0
2889,44.0,150.0,0.0,6.0,0.0,3.0,1.0,115.0,7.0,7009.0,15049.0,0.0,24.0,1672.590724,1.0
2890,11.0,25.0,1.0,4.0,0.0,73.0,0.0,287.0,14.0,3386.0,4521.0,1.0,16.0,4203.5697,1.0
2891,44.0,57.0,0.0,4.0,0.0,55.0,0.0,290.0,14.0,2625.0,3883.0,1.0,16.0,3525.8492159999996,1.0
2892,12.0,158.0,0.0,3.0,3.0,19.0,0.0,389.0,17.0,2570.0,10891.0,2.0,15.0,7130.226906,1.0
2893,8.0,187.0,0.0,9.0,0.0,33.0,0.0,601.0,12.0,3023.0,4508.0,3.0,36.0,4360.09245,1.0
2894,19.0,6.0,1.0,6.0,0.0,26.0,0.0,139.0,7.0,3143.0,7479.0,0.0,24.0,5440.0857,1.0
2895,5.0,240.0,1.0,1.0,0.0,7.0,0.0,279.0,11.5,8277.0,11600.0,1.0,4.0,10233.376559999999,1.0
2896,16.0,41.0,1.0,0.0,0.0,66.0,0.0,321.0,9.0,3853.0,5557.0,2.0,0.0,4979.9277,1.0
2897,39.0,107.0,1.0,4.0,0.0,21.0,0.0,215.0,17.0,6401.0,8611.0,1.0,16.0,7714.4256,1.0
2898,11.0,222.0,0.0,7.0,0.0,94.0,0.0,199.0,11.0,2483.0,6179.0,0.0,28.0,4469.4594560000005,1.0
2899,35.0,158.0,1.0,7.0,3.0,21.0,0.0,101.0,5.0,10272.0,15137.0,0.0,31.0,12779.82038,1.0
2900,38.0,223.0,1.0,8.0,0.0,63.0,0.0,211.0,1.0,2650.0,5385.0,1.0,32.0,4186.611,1.0
2901,29.0,195.0,1.0,2.0,0.0,43.0,0.0,120.0,16.0,5733.0,8640.0,0.0,8.0,7271.1648,1.0
2902,37.0,116.0,1.0,2.0,2.0,70.0,0.0,130.0,13.0,4049.0,15699.0,0.0,10.0,9916.6716,1.0
2903,38.0,230.0,1.0,7.0,1.0,51.0,0.0,159.0,9.0,5652.0,15723.0,0.0,29.0,10786.64083,1.0
2904,38.0,194.0,0.0,1.0,0.0,11.0,0.0,293.0,13.0,8287.0,12256.0,1.0,4.0,10579.87191,1.0
2905,19.0,17.0,0.0,9.0,0.0,41.0,0.0,554.0,17.0,3136.0,4548.0,3.0,36.0,4374.353808,1.0
2906,37.0,190.0,1.0,4.0,0.0,38.0,0.0,294.5,11.0,4325.0,6444.0,1.5,16.0,5641.28145,1.0
2907,32.0,201.0,0.0,9.0,0.0,92.0,0.0,542.0,14.0,5858.0,8014.0,3.0,36.0,7379.886976000001,1.0
2908,38.0,116.0,1.0,1.0,2.0,51.0,1.0,212.0,17.0,1434.0,5518.0,1.0,6.0,550.5403464,1.0
2909,23.0,14.0,0.0,2.0,0.0,34.0,0.0,289.0,15.5,2009.0,5656.0,1.0,8.0,3937.8507,1.0
2910,42.0,186.0,0.0,7.0,1.0,89.0,0.0,104.0,9.0,4103.0,5842.0,0.0,29.0,5007.813888000001,1.0
2911,30.0,162.0,0.0,6.0,3.0,80.0,0.0,130.0,6.0,8285.0,12753.0,0.0,27.0,10415.56553,1.0
2912,39.0,189.0,1.0,2.0,0.0,100.0,1.0,165.0,7.0,1914.0,4715.0,0.0,8.0,510.5218575,1.0
2913,9.0,229.0,1.0,3.0,0.0,34.0,0.0,353.0,15.0,2600.0,9987.0,2.0,12.0,6639.30015,1.0
2914,49.0,158.0,1.0,1.0,3.0,47.0,0.0,235.0,16.0,4070.0,17018.0,1.0,7.0,10726.77643,1.0
2915,2.0,108.0,1.0,8.0,0.0,47.0,0.0,211.0,2.0,3246.0,4488.0,1.0,32.0,4052.665872,1.0
2916,48.0,242.0,1.0,0.0,0.0,53.0,1.0,334.0,17.0,4914.0,8517.0,2.0,0.0,1052.359517,1.0
2917,3.0,158.0,1.0,5.0,3.0,7.0,0.0,226.0,11.0,3298.0,14548.0,1.0,23.0,9157.904118,1.0
2918,41.0,172.0,0.0,0.0,0.0,10.0,0.0,302.0,8.0,1575.0,2515.0,2.0,0.0,2348.405136,1.0
2919,36.0,195.0,0.0,5.0,0.0,65.0,0.0,291.0,10.0,3889.0,5846.0,1.0,20.0,5111.7363,1.0
2920,22.0,238.0,1.0,6.0,2.0,28.0,0.0,104.0,7.0,1958.0,5162.0,0.0,26.0,3657.323775,1.0
