,Stall_no,Market_Category,Loyalty_customer,Product_Category,Grade,Demand,Discount_avail,charges_1,charges_2 (%),Minimum_price,Maximum_price,Selling_Price,ide,year,weekofyear,month,dayofweek,hour
3266,47,143,1,8,0,71,0,232.0,3.0,1147.0,6363.615760927363,1878.03,54,1,34,2,5,17
3267,44,90,1,0,2,35,0,291.0,15.0,2288.0,2983.0,2923.123875,201,1,25,10,1,9
3268,44,51,1,8,0,32,0,255.0,5.0,3478.0,5235.0,4602.1458,339,1,33,2,2,9
3269,12,149,1,9,0,23,0,570.0,8.0,2706.0,7191.0,5508.65385,367,2,4,5,0,13
3270,6,164,0,3,3,56,0,264.9705573080967,11.0,4548.0,14017.0,9609.811056,257,1,9,7,2,6
3271,46,120,1,6,2,68,0,119.0,9.0,727.0,2365.0,1649.7261,44,1,20,9,3,9
3272,9,201,1,2,0,91,0,152.0,16.0,4161.0,5293.0,4816.193536,205,2,43,4,5,14
3273,2,148,1,2,2,51,0,156.0,14.0,1147.0,4578.0,3003.165936,261,2,0,0,1,20
3274,11,6,1,3,0,30,0,264.9705573080967,13.0,2522.0,7756.0,5527.8258,36,1,19,9,6,11
3275,24,186,1,6,0,88,0,126.0,7.0,1822.0,3741.0,2867.55392,71,1,9,7,1,7
3276,8,191,1,7,0,15,0,198.0,1.0,2534.0,3747.0,3338.476119,282,1,25,10,1,7
3277,36,239,1,8,2,25,1,244.0,3.0,3926.0,6207.0,794.8109925,205,1,34,2,1,22
3278,42,40,1,5,0,1,0,243.0,5.0,3489.0,4658.0,4318.1081460000005,86,1,25,10,4,8
3279,13,148,1,2,2,69,0,133.0,12.0,3756.0,6414.0,5171.859,368,1,33,2,1,7
3280,2,127,1,2,0,61,0,148.0,15.0,6410.0,8875.0,7723.9404,220,2,2,5,4,13
3281,35,141,0,6,2,37,1,148.0,9.0,982.0,4047.0,398.714715,261,2,0,0,2,18
3282,34,30,1,8,3,73,0,258.0,3.0,480.0,1964.0,1465.5663,279,1,19,9,5,15
3283,15,51,1,9,0,49,1,567.0,16.0,5988.0,7791.0,1112.9591808,219,1,34,2,1,21
3284,9,80,0,6,0,70,0,101.0,6.0,1921.0,3517.0,2793.4137,219,2,0,0,1,22
3285,19,97,1,0,0,4,0,262.0,9.0,2635.0,6675.0,4920.697881,339,2,4,5,2,11
3286,15,120,1,4,2,99,0,222.0,10.0,2182.0,9210.0,5838.39872,86,1,25,10,4,5
3287,2,40,0,6,0,15,0,117.0,6.0,4168.0,5224.0,4815.338418,371,2,45,5,6,0
3288,21,91,1,8,0,87,0,281.0,4.0,5254.0,9559.0,7579.7173760000005,154,2,1,5,2,7
3289,34,145,0,9,0,21,0,564.0,13.0,2003.0,6520.0,4818.9624,256,1,9,7,3,5
3290,32,40,0,2,0,9,0,264.9705573080967,6.0,3916.0,5600.0,4886.361315,44,1,20,9,3,11
3291,44,247,1,0,0,87,0,256.0,16.0,6096.0,8652.0,7531.75808,44,2,4,5,1,11
3292,20,164,1,2,3,23,0,140.0,16.0,4227.0,14487.0,9488.190075,282,1,9,7,4,8
3293,11,92,1,7,1,69,0,115.0,8.0,4466.0,8182.0,6379.6194,297,2,4,5,1,15
3294,40,167,0,4,0,65,0,236.0,17.0,2658.0,4847.0,3954.9312,238,0,33,2,1,9
3295,9,231,1,8,0,33,0,285.0,3.0,4724.0,6169.0,5718.797175,262,2,0,0,1,20
3296,38,210,1,2,3,60,0,110.0,14.0,392.0,581.0,583.74345,86,1,25,10,4,6
3297,25,149,1,5,0,25,0,260.0,5.0,2833.0,4560.0,3948.454125,205,2,43,4,6,0
3298,40,149,0,7,0,54,0,103.0,1.0,4152.0,5463.0,4879.549728,132,2,1,5,0,3
3299,18,40,1,8,0,22,0,264.9705573080967,7.0,3265.0,5113.0,4454.765175,279,1,25,10,5,6
3300,3,235,1,4,2,24,0,262.0,10.0,7912.0,9911.0,9159.453975,160,1,25,10,3,5
3301,4,143,0,9,0,3,0,462.0,11.0,527.0,2037.0,1745.235459,282,1,20,9,6,11
3302,42,200,0,4,0,95,0,281.0,10.0,5916.0,6363.615760927363,7108.561151999999,205,1,34,2,2,18
3303,3,9,0,3,0,29,1,378.0,15.0,1607.0,2889.0,393.41948625,261,1,36,3,6,0
3304,46,201,0,4,0,65,0,231.0,14.0,4220.0,5280.0,4937.7735,324,1,9,7,3,7
3305,31,268,1,1,2,32,0,298.0,16.0,3662.0,6204.0,5225.792775,244,2,1,5,5,6
3306,21,228,1,0,0,70,0,287.0,9.0,2450.0,6363.615760927363,3472.821,205,1,25,10,4,7
3307,6,148,1,7,2,42,0,176.0,4.0,1493.0,3507.0,2659.8672,246,1,25,10,5,5
3308,8,164,1,5,3,32,0,321.0,8.0,3253.0,14657.0,9259.9521,282,1,3,5,5,7
3309,3,78,0,4,0,24,0,235.0,12.0,3306.0,6758.0,5259.8574,35,2,1,5,2,15
3310,8,40,1,4,0,86,0,255.0,14.0,4256.0,6363.615760927363,5194.121856000001,1,1,12,7,6,12
3311,5,231,0,1,0,84,0,230.0,16.0,5909.0,7884.0,7034.749568000001,220,2,2,5,3,11
3312,14,183,0,5,0,72,1,266.0,11.0,2705.0,9408.0,939.8802599999999,44,1,20,9,1,16
3313,17,14,1,1,0,34,0,257.0,17.0,3895.0,13315.0,8854.438425,367,2,3,5,6,15
3314,35,164,1,9,3,15,0,527.0,12.0,8860.0,26082.0,18017.168103,168,2,4,5,0,13
3315,14,230,0,3,0,9,0,354.0,11.0,2467.0,7792.0,5488.591086,214,2,44,4,3,10
3316,19,195,1,7,0,34,0,124.0,2.0,4781.0,7384.0,6192.2007,144,1,20,9,5,14
3317,6,194,0,7,0,1,1,108.0,2.0,3925.0,4923.0,679.8640068,276,1,25,10,1,5
3318,43,127,1,9,0,94,0,597.0,16.0,3480.0,4498.0,4526.249728,86,1,25,10,2,7
3319,24,16,0,2,0,80,0,116.0,16.0,3183.0,4325.0,3788.799775,257,2,4,5,2,13
3320,3,201,1,1,0,74,0,215.0,17.0,5496.0,8086.0,6947.3646,54,1,34,2,2,19
3321,23,90,1,3,0,85,0,264.9705573080967,11.0,2979.0,3878.0,3769.200512,86,1,25,10,3,9
3322,34,107,1,2,0,56,1,158.0,9.0,2205.0,3261.0,431.2412784,367,2,3,5,6,16
3323,6,199,0,4,0,16,1,249.0,15.0,2122.0,11535.0,1063.0546838999999,86,2,43,4,6,13
3324,11,178,0,5,0,15,0,249.0,6.0,1794.0,3472.0,2883.291642,282,1,25,10,1,7
3325,19,164,1,0,3,46,0,319.0,5.0,2730.0,5878.0,4595.54904,139,1,25,10,1,6
3326,24,167,1,4,0,44,0,289.0,10.0,2449.0,5229.0,4105.396224,257,1,9,7,1,8
3327,12,120,1,0,0,100,1,330.0,17.0,2663.0,4158.0,549.3012375,3,1,20,9,6,11
3328,0,202,1,9,0,53,0,578.0,12.0,3555.0,6363.615760927363,5077.226447999999,86,1,25,10,3,5
3329,47,191,1,1,0,54,0,263.0,13.0,5665.0,8204.0,7160.388336,257,1,19,9,6,13
3330,30,231,0,8,0,46,0,232.0,6.0,4331.0,5751.0,5242.253472,54,2,37,4,6,12
3331,15,40,1,1,0,67,1,299.0,16.0,3730.0,4412.0,649.9117349999999,246,1,25,10,4,13
3332,3,120,1,3,2,42,0,389.0,16.0,1441.0,4165.0,3176.022528,279,1,25,10,2,7
3333,39,181,1,5,2,97,0,306.0,12.0,2585.0,5651.0,4365.163264,339,1,9,7,2,5
3334,30,201,0,9,0,46,0,540.0,14.0,4413.0,6740.0,6085.114415999999,350,2,45,5,5,0
3335,40,239,0,2,0,34,0,126.0,8.0,3269.0,5171.0,4338.50655,44,1,20,9,3,11
3336,8,149,0,3,0,87,0,371.0,14.0,3299.0,4878.0,4400.920832,136,2,44,4,0,10
3337,10,92,0,4,1,98,0,239.0,12.0,3100.0,5133.0,4297.6496640000005,44,1,20,9,3,13
3338,38,92,1,8,1,89,0,280.0,3.0,6922.0,8363.0,7810.673024,297,2,2,5,6,11
3339,30,230,1,7,0,41,0,161.0,2.0,2035.0,6367.0,4334.917824,205,2,37,4,3,0
3340,30,191,1,9,0,29,0,472.0,9.0,4027.0,5540.0,5246.660475,227,1,25,10,5,6
3341,17,268,0,0,2,58,0,252.0,14.0,3777.0,5323.0,4777.596432,126,2,1,5,4,6
3342,24,228,0,7,0,49,0,184.0,11.0,1819.0,2330.0,2246.3110079999997,204,1,25,10,4,9
3343,19,218,1,2,0,22,0,150.0,17.0,5807.0,7954.0,7024.5945,221,2,2,5,3,16
3344,32,228,1,6,0,81,0,145.0,8.0,1004.0,3088.0,2161.065984,44,1,20,9,4,13
3345,44,269,0,9,2,52,0,596.0,9.0,1354.0,8748.0,5615.38008,215,2,1,5,2,1
3346,43,191,1,8,0,93,0,250.0,7.0,3617.0,5193.0,4591.003648,205,1,25,10,4,6
3347,16,156,1,1,0,13,0,268.0,14.0,1342.0,7272.0,4580.571897,44,1,20,9,1,13
3348,13,195,1,4,0,70,0,264.9705573080967,14.0,3213.0,4075.0,3870.9990000000003,324,1,9,7,2,9
3349,26,266,0,3,0,97,0,353.0,16.0,1305.0,3275.0,2608.548096,205,1,25,10,3,5
3350,27,78,0,7,2,34,0,193.0,6.0,2595.0,4141.0,3554.11245,247,1,32,2,1,19
3351,2,0,1,8,0,17,0,260.0,2.0,718.0,2221.0,1729.617021,44,1,20,9,3,14
3352,48,37,1,8,0,75,0,218.0,3.0,7203.0,20119.0,13744.268999999998,367,2,3,5,6,14
3353,40,218,1,3,0,92,1,356.0,15.0,3053.0,4683.0,625.3336320000001,261,1,36,3,3,21
3354,42,201,1,0,0,48,0,341.0,10.0,7353.0,9897.0,8917.182432,205,1,34,2,4,21
3355,33,14,0,3,0,82,0,385.0,16.0,2227.0,6817.0,4843.474944,343,2,1,5,1,17
3356,49,261,0,6,0,84,1,100.0,5.0,4825.0,6674.0,865.2143808000001,257,1,20,9,0,11
3357,20,10,0,6,3,12,0,129.0,9.0,386.0,711.0,677.922201,86,1,30,1,0,15
3358,3,45,1,3,2,41,0,398.0,13.0,1347.0,2817.0,2466.820656,219,1,36,3,5,18
3359,10,239,0,3,2,46,0,383.0,16.0,3795.0,5393.0,4952.45016,54,2,37,4,5,11
3360,43,200,1,7,0,87,0,146.0,9.0,4752.0,6363.615760927363,5807.815552,116,1,25,10,5,6
3361,9,120,1,1,1,93,0,206.0,16.0,7899.0,12420.0,10232.262656,100,1,9,7,5,6
3362,9,268,0,2,1,1,0,121.0,16.0,2114.0,8535.0,5453.474598,44,1,20,9,2,14
3363,4,127,1,9,0,7,0,463.0,8.0,3256.0,4653.0,4420.217934,279,1,25,10,2,7
3364,41,3,0,3,0,85,0,376.0,13.0,2567.0,3444.0,3336.660096,205,1,29,1,6,22
3365,32,84,1,6,2,71,0,147.0,9.0,4410.0,6900.0,5749.0191,78,2,43,4,6,13
3366,17,164,1,8,3,20,0,246.0,6.0,4511.0,12934.0,8771.821075,315,1,9,7,5,9
3367,15,98,0,3,0,93,0,388.0,14.0,1897.0,3065.0,2831.106432,1,1,25,10,1,5
3368,35,268,1,2,1,6,0,170.0,9.0,2117.0,11795.0,7131.5467739999995,44,1,20,9,1,13
3369,5,139,1,9,2,66,0,503.0,14.0,1818.0,2910.0,2841.6069,367,1,6,6,5,11
3370,5,4,0,5,0,1,0,235.0,6.0,1205.0,1767.0,1721.717811,268,2,0,0,0,20
3371,12,245,1,3,2,92,0,361.0,16.0,1157.0,2201.0,2013.275264,44,1,20,9,4,9
3372,1,201,1,2,0,1,2,130.0,10.0,2999.0,3715.0,523.5016446000001,201,1,25,10,1,9
3373,19,37,1,9,0,90,0,505.0,11.0,4984.0,6363.615760927363,10189.42848,205,1,34,2,3,21
3374,0,190,1,5,1,6,0,314.0,13.0,7757.0,11794.0,10101.199779,205,1,34,2,2,19
3375,49,195,0,4,0,92,0,278.0,13.0,4853.0,9976.0,7591.229184000001,205,1,34,2,3,19
3376,6,228,1,1,0,90,1,212.0,13.0,3775.0,4818.0,667.3630656,205,2,42,4,0,1
3377,12,228,0,7,0,56,0,101.0,5.0,1987.0,3291.0,2723.775552,204,1,25,10,4,8
3378,32,230,1,9,0,94,0,548.0,10.0,3825.0,6943.0,5851.881728,262,1,9,7,4,7
3379,17,207,1,8,0,99,0,281.0,4.0,8605.0,11576.0,10226.132223999999,54,1,34,2,2,20
3380,9,220,1,7,2,89,0,165.0,11.0,1969.0,6363.615760927363,2531.158784,15,1,25,10,1,5
3381,0,1,1,6,0,15,0,100.0,10.254457730228655,1549.0,3259.0,2505.909384,205,1,25,10,4,7
3382,44,127,0,1,0,25,0,264.9705573080967,16.0,8187.0,11049.0,9885.614025,205,1,34,2,4,19
3383,32,120,0,9,1,66,0,484.0,14.0,1403.0,2390.0,2359.3284,44,1,20,9,3,13
3384,4,149,1,3,0,2,0,359.0,13.0,1827.0,4820.0,3686.451318,3,1,25,10,5,8
3385,43,268,0,0,2,22,0,320.0,14.0,2630.0,5619.0,4439.144325,205,2,43,4,2,20
3386,29,47,1,5,0,59,0,339.0,10.0,7262.0,10480.0,9159.869232,3,1,19,9,6,14
3387,25,25,0,4,0,38,0,283.0,10.0,2221.0,2956.0,2866.904775,205,2,0,0,2,18
3388,42,201,1,8,0,91,0,270.0,10.254457730228655,3676.0,5092.0,4589.574528,158,1,43,4,2,9
3389,33,40,1,0,0,43,1,346.0,11.0,2758.0,3634.0,528.4243008000001,219,1,38,3,0,17
3390,31,163,0,8,1,29,0,204.0,3.0,7526.0,10816.0,9354.305625,53,1,34,2,1,21
3391,15,40,1,6,0,6,0,122.0,7.0,4162.0,6363.615760927363,5156.0043479999995,36,1,20,9,0,14
3392,8,9,1,8,0,62,1,256.0,5.0,2304.0,3157.0,443.69869500000004,205,2,0,0,0,21
3393,47,120,1,6,2,78,0,128.0,8.0,4512.0,15017.0,9801.3069,20,2,4,5,1,11
3394,45,164,1,6,3,82,0,148.0,10.254457730228655,3460.0,7906.0,5751.51808,205,1,36,3,3,12
3395,40,199,1,3,0,79,0,378.0,16.0,902.0,6363.615760927363,1667.7441,345,1,9,7,5,8
3396,48,268,1,8,1,100,0,260.0,4.0,1881.0,11684.0,6886.692775,44,1,20,9,1,11
3397,29,174,1,6,3,38,0,134.0,7.0,6413.0,13936.0,10289.83095,205,1,34,2,4,10
3398,16,195,0,1,0,22,0,288.0,12.0,5601.0,7720.0,6939.098775,44,1,20,9,2,11
3399,3,141,1,3,2,79,0,355.0,13.0,2015.0,4881.0,3769.4052,100,2,4,5,1,16
3400,6,194,1,3,0,6,0,381.0,13.0,5748.0,7841.0,7183.611567,339,1,12,7,2,18
3401,16,192,1,7,2,61,0,107.0,9.0,7789.0,9917.0,8878.2903,205,1,34,2,5,18
3402,5,201,1,9,0,26,0,489.0,7.0,3221.0,4372.0,4277.4396,86,1,25,10,5,8
3403,8,200,1,8,0,34,0,266.0,1.0,5993.0,7217.0,6854.48085,205,1,34,2,2,21
3404,15,201,1,9,0,15,0,585.0,6.0,3683.0,5319.0,5088.191129999999,205,2,17,0,5,0
3405,38,16,0,3,0,60,0,397.0,11.0,1390.0,2099.0,2095.19305,219,2,0,0,3,22
3406,27,4,1,9,0,85,0,634.0,9.0,1249.0,1696.0,2077.477248,205,1,34,2,5,20
3407,27,51,1,7,0,31,0,112.0,7.0,9026.0,13347.0,11278.064175,205,1,34,2,4,20
3408,18,207,1,8,0,13,0,266.0,6.0,6973.0,8826.0,8169.422976000001,279,1,19,9,5,14
3409,15,203,1,2,0,60,0,109.0,15.0,1337.0,3415.0,2432.5674,44,1,20,9,4,13
3410,40,254,1,8,2,18,0,251.0,5.0,1702.0,3694.0,2950.054965,282,1,20,9,6,9
3411,11,98,0,6,0,23,0,113.0,7.0,2106.0,3387.0,2854.26645,311,1,20,9,6,10
3412,21,201,1,8,0,53,0,268.0,1.0,6990.0,8553.0,7988.822208,221,2,2,5,3,17
3413,24,51,1,2,0,10,0,126.0,16.0,1754.0,2536.0,2274.202557,204,1,25,10,3,9
3414,37,236,0,6,0,2,0,130.0,5.0,1963.0,16655.0,9442.705635,177,2,45,5,6,0
3415,24,47,0,4,0,2,0,296.0,11.0,7232.0,9537.0,8688.851028000001,44,1,20,9,2,14
3416,25,149,0,2,0,77,0,103.0,7.0,3220.0,5359.0,4351.545,164,2,45,5,6,14
3417,48,191,1,3,0,60,0,373.0,14.0,5944.0,8091.0,7233.8128,130,1,20,9,0,15
3418,49,245,1,8,2,92,0,224.0,1.0,939.0,2796.0,2061.569664,44,1,20,9,2,16
3419,40,6,1,8,0,43,0,274.0,7.0,1873.0,5148.0,3762.723456,308,1,9,7,5,9
3420,19,230,0,1,0,82,0,292.0,14.0,3602.0,5397.0,4728.711679999999,279,1,30,1,2,14
3421,14,127,0,8,0,22,1,250.0,1.0,4010.0,5538.0,751.78782,261,2,0,0,1,22
3422,37,181,1,7,2,77,0,102.0,4.0,2918.0,5803.0,4419.5976,169,0,32,2,6,8
3423,13,50,1,1,2,1,0,282.0,17.0,258.0,949.0,886.4413470000001,108,1,20,9,6,14
3424,5,228,0,9,0,47,0,554.0,17.0,3826.0,5583.0,5232.7944,210,2,43,4,6,15
3425,16,156,1,1,0,72,0,260.0,16.0,492.0,3207.0,2091.3354,44,1,20,9,4,13
3426,29,127,1,2,0,98,0,109.0,6.0,5892.0,8029.0,6971.8190079999995,91,2,1,5,3,11
3427,4,191,1,0,0,44,0,262.0,6.0,4691.0,6337.0,5742.322416,355,1,9,7,5,9
3428,41,209,1,2,0,85,0,169.0,11.0,1512.0,3479.0,2628.8416,44,1,20,9,2,10
3429,12,120,1,3,2,84,1,357.0,12.0,1341.0,6363.615760927363,437.2545408,205,1,36,3,4,17
3430,34,141,0,4,0,19,1,243.0,13.0,1880.0,4510.0,516.27086775,205,2,37,4,6,0
3431,42,239,1,9,2,41,0,596.0,6.0,5214.0,6363.615760927363,6553.38816,20,1,19,9,5,13
3432,5,220,1,7,2,62,1,128.0,6.0,2348.0,3499.0,453.407625,205,1,38,3,0,12
3433,48,231,0,4,0,17,0,238.0,11.0,4451.0,6030.0,5483.711574,205,2,0,0,1,22
3434,25,231,0,5,0,52,0,283.0,7.0,4592.0,6413.0,5752.29816,205,2,41,0,6,20
3435,22,205,1,2,0,52,0,133.0,9.0,2979.0,6746.0,4967.880768,205,2,37,4,4,18
3436,46,231,1,7,1,16,0,194.0,10.0,2926.0,4520.0,3920.327928,375,1,9,7,4,9
3437,21,237,0,1,1,6,1,264.9705573080967,15.0,3882.0,9759.0,1067.10277905,106,1,12,7,5,0
3438,5,80,0,1,0,7,0,278.0,12.0,4303.0,6507.0,5688.921050999999,205,1,34,2,3,19
3439,3,127,0,6,0,45,0,118.0,6.0,4868.0,7274.0,6153.007104,181,2,45,5,4,20
3440,18,207,1,7,0,12,0,147.0,10.0,6277.0,9817.0,8201.229795000001,282,1,9,7,4,9
3441,2,149,0,4,0,48,0,299.0,13.0,1902.0,2735.0,2603.738736,262,2,0,0,1,19
3442,38,120,1,3,2,10,1,355.0,14.0,3291.0,13277.0,1297.460241,15,2,4,5,1,0
3443,1,196,0,6,0,92,0,264.9705573080967,6.0,3414.0,4358.0,3955.538048,368,1,9,7,1,5
3444,0,120,0,3,2,47,1,373.0,12.0,2455.0,7326.0,785.3469048,221,2,2,5,3,12
3445,20,104,1,4,0,15,0,246.0,17.0,2712.0,4515.0,3865.253436,332,1,33,2,4,19
3446,18,201,1,3,0,30,0,398.0,13.0,5796.0,7617.0,7095.43695,44,1,20,9,1,16
3447,29,254,1,0,0,65,1,259.0,10.0,1473.0,3607.0,416.02869,44,1,20,9,4,13
3448,29,236,1,3,0,97,0,396.0,13.0,4553.0,11520.0,8321.37152,162,1,19,9,5,13
3449,25,201,1,9,0,91,0,455.0,6.0,5831.0,8222.0,7377.9256319999995,44,1,20,9,2,10
3450,19,156,0,3,0,58,0,386.0,11.0,482.0,3422.0,2325.1730399999997,127,1,20,9,6,10
3451,15,47,1,9,0,3,0,607.0,8.0,6973.0,9600.0,8899.239987,44,1,20,9,2,13
3452,32,111,1,1,2,82,1,205.0,14.0,2837.0,4859.0,599.9923776,282,1,9,7,1,7
3453,19,0,0,0,0,5,0,316.0,7.0,3202.0,4820.0,4329.377019,339,1,9,7,2,5
3454,41,17,0,2,0,26,0,134.0,9.0,2824.0,3285.0,3183.271875,339,1,20,9,6,11
3455,5,234,0,0,3,14,0,297.0,10.0,234.0,1321.0,1075.172472,261,2,0,0,2,21
3456,21,39,1,7,0,84,0,150.0,3.0,2555.0,6265.0,4495.636992,345,2,4,5,1,14
3457,27,120,0,0,2,92,0,287.0,8.0,1007.0,3345.0,2429.2477440000002,44,1,20,9,2,16
3458,19,5,1,3,1,67,0,374.0,16.0,7482.0,11578.0,9820.0575,324,1,9,7,2,9
3459,20,201,0,3,0,9,0,395.0,14.0,6175.0,8379.0,7681.421781,44,1,20,9,2,14
3460,39,228,0,0,0,58,0,254.0,15.0,1854.0,6363.615760927363,3329.692704,86,1,25,10,3,7
3461,5,195,1,8,0,48,0,254.0,7.0,2095.0,3744.0,3155.2165440000003,205,1,25,10,5,5
3462,5,247,1,4,0,61,0,211.0,16.0,5840.0,8684.0,7409.7738,186,2,4,5,1,11
3463,40,201,1,2,0,44,0,140.0,10.254457730228655,3016.0,3756.0,3506.801904,345,1,20,9,6,13
3464,11,220,0,3,2,97,0,398.0,12.0,2067.0,3281.0,3030.926976,205,2,0,0,3,18
3465,13,141,1,4,2,40,0,209.0,14.0,2465.0,4848.0,3783.53105,158,1,12,7,2,16
3466,12,217,1,1,2,56,0,267.0,17.0,3979.0,6363.615760927363,5106.875472,282,1,5,5,1,7
3467,21,201,1,8,0,63,0,240.0,1.0,7394.0,9919.0,8808.3963,219,1,34,2,4,21
3468,28,218,0,3,2,80,0,351.0,16.0,3232.0,5074.0,4409.1506,282,1,25,10,1,6
3469,47,120,1,5,2,37,0,293.0,9.0,1109.0,3403.0,2544.652425,257,1,9,7,2,5
3470,46,239,0,6,2,56,1,111.0,8.0,5088.0,7689.0,969.4470743999999,3,2,44,4,0,16
3471,8,141,1,6,0,56,0,264.9705573080967,8.0,621.0,3073.0,1984.696128,158,1,20,9,6,14
3472,25,216,1,5,0,90,0,217.0,14.0,5528.0,8456.0,7114.839424,44,1,20,9,1,13
3473,26,200,1,0,0,40,0,302.0,6.0,5181.0,6363.615760927363,6065.4266,205,1,34,2,1,17
3474,16,201,1,2,0,42,0,168.0,17.0,3920.0,6363.615760927363,4930.382304,339,1,9,7,3,5
3475,29,59,1,3,0,99,0,367.0,17.0,2405.0,3772.0,3410.9152,54,2,0,0,0,18
3476,35,121,1,3,1,23,0,358.0,15.0,8050.0,11238.0,9991.428825,367,2,4,5,0,13
3477,11,8,1,2,0,36,0,140.0,15.0,706.0,8482.0,4729.037775,367,2,4,5,0,14
3478,28,228,1,0,0,76,0,283.0,11.0,2151.0,6363.615760927363,4177.1367,100,1,33,2,4,8
3479,16,201,0,5,0,70,0,334.0,10.0,7481.0,10100.0,9041.9571,261,1,34,2,4,19
3480,27,169,0,9,2,30,0,488.0,17.0,4972.0,6634.0,6285.117825,157,2,4,5,2,13
3481,7,127,1,7,0,98,0,196.0,10.0,3169.0,4698.0,4073.9086079999997,205,1,25,10,4,5
3482,0,6,1,2,0,76,0,125.0,13.0,766.0,3059.0,2019.5901,205,1,25,10,4,6
3483,38,254,0,2,0,4,0,168.0,5.0,1649.0,3785.0,2886.071364,44,1,20,9,3,11
3484,30,171,1,1,3,14,0,283.0,17.0,3403.0,7216.0,5600.969847,297,2,4,5,1,15
3485,3,178,1,0,0,17,1,305.0,10.0,2242.0,3385.0,468.14968035,44,1,20,9,1,11
3486,28,127,1,8,0,25,0,200.0,4.0,7910.0,9913.0,9092.27235,368,2,4,5,0,16
3487,4,40,0,2,0,52,0,106.0,17.0,2763.0,4357.0,3648.54888,205,1,25,10,3,6
3488,26,230,0,1,0,61,1,202.0,14.0,3774.0,7288.0,852.49989,339,2,4,5,2,13
3489,18,231,1,9,0,26,0,455.0,5.0,3619.0,4584.0,4547.153625,279,1,34,2,1,19
3490,38,218,0,8,0,21,0,269.0,4.0,5110.0,6831.0,6226.285275,257,1,9,7,3,8
3491,17,201,1,6,0,27,1,131.0,7.0,5090.0,6363.615760927363,932.95227375,285,1,19,9,6,13
3492,3,149,0,9,0,86,1,526.0,14.0,2282.0,3373.0,496.3668864,219,2,0,0,2,19
3493,8,201,1,3,0,43,0,264.9705573080967,17.0,7495.0,9960.0,9036.136224,205,1,34,2,5,18
3494,48,120,0,5,1,61,0,291.0,7.0,2169.0,4251.0,3468.2175,86,1,25,10,3,7
3495,12,101,1,5,0,89,0,264.0,5.0,2554.0,5582.0,4271.619968,368,2,4,5,0,15
3496,39,265,1,1,0,15,0,240.0,12.0,866.0,3006.0,2178.102168,348,2,4,5,0,0
3497,17,178,1,2,0,43,0,100.0,12.0,1827.0,3161.0,2580.369264,274,1,20,9,6,14
3498,13,78,1,0,0,71,0,273.0,8.0,4682.0,7537.0,6323.5161,345,2,4,5,2,0
3499,25,80,0,4,0,89,1,269.0,16.0,2779.0,4702.0,593.6485632,205,1,41,3,1,5
3500,12,231,1,5,1,31,0,336.0,10.0,3071.0,4056.0,3893.30235,205,1,25,10,4,5
3501,25,228,1,5,0,48,0,264.9705573080967,6.0,3581.0,6363.615760927363,4712.783904,368,1,33,2,2,23
3502,5,164,1,5,3,54,0,274.0,11.0,3413.0,11063.0,7471.832256000001,186,2,1,5,1,14
3503,26,218,1,8,0,75,0,261.0,4.0,7973.0,11334.0,9819.1764,297,2,3,5,4,17
3504,10,200,0,5,0,61,0,208.0,13.0,3664.0,4908.0,4454.5743,205,2,0,0,1,22
3505,24,120,1,1,2,27,0,270.0,15.0,2359.0,5364.0,4126.946775,44,1,20,9,4,9
3506,49,201,0,8,0,3,0,280.0,2.0,3269.0,4136.0,3982.841676,279,1,25,10,3,6
3507,12,239,0,7,2,3,0,125.0,2.0,2374.0,4067.0,3345.805386,279,1,25,10,5,6
3508,33,265,0,5,0,10,0,294.0,6.0,612.0,6363.615760927363,1162.403748,205,1,34,2,4,18
3509,32,195,0,0,0,53,0,282.0,7.0,4567.0,6341.0,5703.085152000001,339,1,20,9,6,14
3510,48,25,0,0,0,69,1,321.0,7.0,3032.0,3904.0,563.027355,221,2,2,5,0,18
3511,39,201,0,0,0,66,0,345.0,14.0,4855.0,6800.0,6118.8534,205,1,34,2,1,20
3512,33,194,1,7,0,33,0,144.0,3.0,6465.0,6363.615760927363,7564.770675,257,1,19,9,6,14
3513,42,220,1,7,2,42,1,147.0,3.0,2225.0,3507.0,449.1856944,261,2,37,4,3,22
3514,15,178,1,6,0,56,0,120.0,5.0,2660.0,3576.0,3218.8268160000002,345,1,9,7,5,8
3515,44,51,1,8,0,90,0,241.0,9.0,3921.0,5586.0,4926.797568,158,1,33,2,4,9
3516,42,201,1,8,0,93,0,249.0,10.254457730228655,4648.0,6331.0,5658.03392,297,1,9,7,5,8
3517,39,143,1,7,0,56,0,106.0,6.0,1478.0,9195.0,5410.84752,368,2,4,5,0,15
3518,46,138,0,9,0,48,0,633.0,13.0,2495.0,15064.0,9363.596976,261,1,34,2,4,18
3519,3,239,0,2,2,1,0,149.0,7.0,3574.0,6841.0,5359.613985,279,1,34,2,1,17
3520,5,230,1,1,0,60,0,259.0,12.0,2651.0,5868.0,4421.828775,205,2,26,0,1,14
3521,31,191,0,4,0,91,0,287.0,15.0,4615.0,6475.0,5756.219392,204,2,42,4,0,12
3522,26,149,1,6,0,27,0,100.0,7.0,1155.0,3248.0,2297.2824,205,1,41,3,2,5
3523,49,78,0,7,2,66,0,191.0,4.0,3027.0,5311.0,4318.0533,54,2,0,0,1,22
